duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:cycles,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cache-misses,perf:l2_rqsts.all_demand_miss,perf:L1-dcache-misses
311193216,49954166378,0,1783263564225894971,2500000,2500000,932078364.000000,0.000000,0.000000,3224.000000,1308350.000000,14857814.000000,28362481.000000
314353989,49954166378,0,1783263565032950804,2500000,2500000,940821345.000000,0.000000,0.000000,3224.000000,1390626.000000,15167092.000000,28360672.000000
314613950,49954166378,0,1783263565864864267,2500000,2500000,941419486.000000,0.000000,0.000000,3224.000000,1244137.000000,15450571.000000,28378276.000000
313145475,49954166378,0,1783263566687195930,2500000,2500000,937051573.000000,0.000000,0.000000,3224.000000,1415614.000000,14975135.000000,28381654.000000
312322318,49954166378,0,1783263567544271340,2500000,2500000,935191020.000000,0.000000,0.000000,3224.000000,1249117.000000,15162436.000000,28379396.000000
312736188,49954166378,0,1783263568368143501,2500000,2500000,936234246.000000,0.000000,0.000000,3224.000000,1373987.000000,14977390.000000,28368349.000000
312508211,49954166378,0,1783263569219078648,2500000,2500000,935830185.000000,0.000000,0.000000,3224.000000,1298880.000000,15114915.000000,28399294.000000
313647474,49954166378,0,1783263570039320587,2500000,2500000,938643998.000000,0.000000,0.000000,3224.000000,1366563.000000,15164119.000000,28328557.000000
313850284,49954166378,0,1783263570890378772,2500000,2500000,939549433.000000,0.000000,0.000000,3224.000000,1303928.000000,15343871.000000,28340801.000000
314766913,49954166378,0,1783263571720913174,2500000,2500000,942019032.000000,0.000000,0.000000,3224.000000,1353780.000000,15383834.000000,28400798.000000
311802954,49954166378,0,1783263572582898266,2500000,2500000,933708998.000000,0.000000,0.000000,3224.000000,1296208.000000,14998454.000000,28384968.000000
312104101,49954166378,0,1783263573409841413,2500000,2500000,934632707.000000,0.000000,0.000000,3224.000000,1362565.000000,14912964.000000,28375699.000000
310522476,49954166378,0,1783263574247664271,2500000,2500000,930059353.000000,0.000000,0.000000,3224.000000,1226083.000000,14802752.000000,28338410.000000
312399826,49954166378,0,1783263575068823570,2500000,2500000,935401997.000000,0.000000,0.000000,3224.000000,1362263.000000,15008897.000000,28373531.000000
311917398,49954166378,0,1783263575914738974,2500000,2500000,935473839.000000,0.000000,0.000000,3224.000000,1299789.000000,14971079.000000,28369074.000000
314397165,49954166378,0,1783263576737521071,2500000,2500000,940731092.000000,0.000000,0.000000,3224.000000,1447504.000000,15175627.000000,28406424.000000
313018716,49954166378,0,1783263577773893037,2500000,2500000,937134113.000000,0.000000,0.000000,3224.000000,1297388.000000,15172279.000000,28391708.000000
311517699,49954166378,0,1783263578614541438,2500000,2500000,932793265.000000,0.000000,0.000000,3224.000000,1370260.000000,14812587.000000,28351984.000000
312834796,49954166378,0,1783263579505833989,2500000,2500000,936973317.000000,0.000000,0.000000,3224.000000,1265316.000000,15259597.000000,28389343.000000
312846224,49954166378,0,1783263580314745497,2500000,2500000,936658613.000000,0.000000,0.000000,3224.000000,1329312.000000,15124436.000000,28385611.000000
311782615,49954166378,0,1783263581185939209,2500000,2500000,934098546.000000,0.000000,0.000000,3224.000000,1257824.000000,14998554.000000,28351606.000000
