duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:cycles,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cache-misses,perf:l2_rqsts.all_demand_miss,perf:L1-dcache-misses
314346076,49954166378,0,1783270443375391561,2500000,2500000,940814041.000000,0.000000,0.000000,3224.000000,1395887.000000,15245272.000000,28381932.000000
313092424,49954166378,0,1783270444056969775,2500000,2500000,937013110.000000,0.000000,0.000000,3224.000000,1435559.000000,14883827.000000,28366926.000000
314212438,49954166378,0,1783270444737762435,2500000,2500000,940466778.000000,0.000000,0.000000,3224.000000,1439055.000000,15218244.000000,28386610.000000
312955574,49954166378,0,1783270445418485073,2500000,2500000,936699460.000000,0.000000,0.000000,3224.000000,1430140.000000,15002213.000000,28394451.000000
312849712,49954166378,0,1783270446116743941,2500000,2500000,936567204.000000,0.000000,0.000000,3224.000000,1390038.000000,14973139.000000,28368900.000000
314977702,49954166378,0,1783270446830159539,2500000,2500000,942276928.000000,0.000000,0.000000,3224.000000,1488767.000000,15141391.000000,28400997.000000
313384266,49954166378,0,1783270447551887129,2500000,2500000,938244380.000000,0.000000,0.000000,3224.000000,1390041.000000,15127933.000000,28396589.000000
313292103,49954166378,0,1783270448280610236,2500000,2500000,937695799.000000,0.000000,0.000000,3224.000000,1437886.000000,15064725.000000,28398919.000000
313948174,49954166378,0,1783270448978960717,2500000,2500000,939814996.000000,0.000000,0.000000,3224.000000,1428219.000000,15108954.000000,28385435.000000
313946458,49954166378,0,1783270449673689275,2500000,2500000,939608523.000000,0.000000,0.000000,3224.000000,1453577.000000,15062671.000000,28375390.000000
314852150,49954166378,0,1783270450371798359,2500000,2500000,942160497.000000,0.000000,0.000000,3224.000000,1372955.000000,15364421.000000,28398618.000000
312321547,49954166378,0,1783270451054455876,2500000,2500000,934973828.000000,0.000000,0.000000,3224.000000,1383189.000000,14883764.000000,28367155.000000
312563353,49954166378,0,1783270451728101253,2500000,2500000,935795211.000000,0.000000,0.000000,3224.000000,1387110.000000,14998117.000000,28391529.000000
311900325,49954166378,0,1783270452406821061,2500000,2500000,933880570.000000,0.000000,0.000000,3224.000000,1359057.000000,14830604.000000,28363898.000000
316217011,49954166378,0,1783270453078899312,2500000,2500000,946147046.000000,0.000000,0.000000,3224.000000,1437426.000000,15478986.000000,28400022.000000
314387205,49954166378,0,1783270453761581659,2500000,2500000,940593492.000000,0.000000,0.000000,3224.000000,1386892.000000,15212715.000000,28378708.000000
311961708,49954166378,0,1783270454445913772,2500000,2500000,934196711.000000,0.000000,0.000000,3224.000000,1400491.000000,14868464.000000,28370438.000000
312217738,49954166378,0,1783270455121247791,2500000,2500000,934869667.000000,0.000000,0.000000,3224.000000,1420463.000000,14827953.000000,28375190.000000
312600864,49954166378,0,1783270455793091896,2500000,2500000,935944640.000000,0.000000,0.000000,3224.000000,1454591.000000,14896035.000000,28381846.000000
312431369,49954166378,0,1783270456473969713,2500000,2500000,935368865.000000,0.000000,0.000000,3224.000000,1408657.000000,14919354.000000,28383653.000000
313441749,49954166378,0,1783270457156404728,2500000,2500000,938029974.000000,0.000000,0.000000,3224.000000,1443398.000000,14920484.000000,28370120.000000
312681258,49954166378,0,1783270457828588806,2500000,2500000,936319725.000000,0.000000,0.000000,3224.000000,1385179.000000,15036342.000000,28396035.000000
312659391,49954166378,0,1783270458515717315,2500000,2500000,936052641.000000,0.000000,0.000000,3224.000000,1450413.000000,14928860.000000,28354436.000000
314221689,49954166378,0,1783270459194057806,2500000,2500000,940606236.000000,0.000000,0.000000,3224.000000,1420609.000000,15236916.000000,28413425.000000
313998158,49954166378,0,1783270459872388184,2500000,2500000,939780415.000000,0.000000,0.000000,3224.000000,1450449.000000,15070629.000000,28386680.000000
311790783,49954166378,0,1783270460546882450,2500000,2500000,933735755.000000,0.000000,0.000000,3224.000000,1411483.000000,14825139.000000,28382838.000000
313051088,49954166378,0,1783270461227584389,2500000,2500000,937569800.000000,0.000000,0.000000,3224.000000,1422626.000000,15061925.000000,28395319.000000
315827360,49954166378,0,1783270461905282923,2500000,2500000,945205647.000000,0.000000,0.000000,3224.000000,1460633.000000,15396710.000000,28391175.000000
312458594,49954166378,0,1783270462592989121,2500000,2500000,935450848.000000,0.000000,0.000000,3224.000000,1420126.000000,14839320.000000,28354548.000000
313654778,49954166378,0,1783270463281173538,2500000,2500000,939088337.000000,0.000000,0.000000,3224.000000,1446187.000000,15089023.000000,28397913.000000
313783398,49954166378,0,1783270463967887187,2500000,2500000,939346815.000000,0.000000,0.000000,3224.000000,1403205.000000,15207741.000000,28396113.000000
314758533,49954166378,0,1783270464650282279,2500000,2500000,941954629.000000,0.000000,0.000000,3224.000000,1454930.000000,15249311.000000,28419563.000000
313443203,49954166378,0,1783270465329186770,2500000,2500000,938250083.000000,0.000000,0.000000,3224.000000,1424344.000000,15089444.000000,28391787.000000
313182794,49954166378,0,1783270465999132544,2500000,2500000,937401461.000000,0.000000,0.000000,3224.000000,1429324.000000,14991215.000000,28371715.000000
314786818,49954166378,0,1783270466699153714,2500000,2500000,942003570.000000,0.000000,0.000000,3224.000000,1464153.000000,15265034.000000,28400606.000000
314282053,49954166378,0,1783270467413369175,2500000,2500000,940396356.000000,0.000000,0.000000,3224.000000,1404217.000000,15278197.000000,28398652.000000
313211680,49954166378,0,1783270468162646710,2500000,2500000,937808159.000000,0.000000,0.000000,3224.000000,1423477.000000,15075903.000000,28300124.000000
312949903,49954166378,0,1783270468968977989,2500000,2500000,936761223.000000,0.000000,0.000000,3224.000000,1423026.000000,15018716.000000,28343629.000000
312848861,49954166378,0,1783270469751196076,2500000,2500000,936613008.000000,0.000000,0.000000,3224.000000,1412416.000000,14992397.000000,28378089.000000
312900020,49954166378,0,1783270470592140582,2500000,2500000,936591635.000000,0.000000,0.000000,3224.000000,1438101.000000,14901291.000000,28384008.000000
315205436,49954166378,0,1783270471386746719,2500000,2500000,943340652.000000,0.000000,0.000000,3224.000000,1421356.000000,15435179.000000,28413229.000000
312536120,49954166378,0,1783270472165080781,2500000,2500000,936054311.000000,0.000000,0.000000,3224.000000,1412703.000000,14945726.000000,28376493.000000
311242138,49954166378,0,1783270472910542435,2500000,2500000,932133480.000000,0.000000,0.000000,3224.000000,1410837.000000,14730283.000000,28364542.000000
312300634,49954166378,0,1783270473715883172,2500000,2500000,934976930.000000,0.000000,0.000000,3224.000000,1419541.000000,14881070.000000,28379117.000000
312649328,49954166378,0,1783270474510842949,2500000,2500000,936263369.000000,0.000000,0.000000,3224.000000,1410868.000000,14980454.000000,28372290.000000
312718018,49954166378,0,1783270475308585544,2500000,2500000,936193971.000000,0.000000,0.000000,3224.000000,1398769.000000,15010145.000000,28392749.000000
312169369,49954166378,0,1783270476059073316,2500000,2500000,934584852.000000,0.000000,0.000000,3224.000000,1396696.000000,14933461.000000,28382031.000000
313057288,49954166378,0,1783270476829008734,2500000,2500000,937295622.000000,0.000000,0.000000,3224.000000,1419115.000000,15040595.000000,28378311.000000
313882336,49954166378,0,1783270477559112367,2500000,2500000,939485082.000000,0.000000,0.000000,3224.000000,1444080.000000,15149825.000000,28393532.000000
314143068,49954166378,0,1783270478329451925,2500000,2500000,940387673.000000,0.000000,0.000000,3224.000000,1423120.000000,15202587.000000,28401830.000000
311632125,49954166378,0,1783270479083751211,2500000,2500000,933098197.000000,0.000000,0.000000,3224.000000,1368876.000000,14867018.000000,28372372.000000
312852094,49954166378,0,1783270479847918252,2500000,2500000,936684837.000000,0.000000,0.000000,3224.000000,1407231.000000,15010203.000000,28387254.000000
310072033,49954166378,0,1783270480585384696,2500000,2500000,927669458.000000,1.000000,0.000000,3225.000000,1316673.000000,15122616.000000,29104482.000000
314896099,49954166378,0,1783270481305154805,2500000,2500000,942151502.000000,0.000000,0.000000,3224.000000,1489316.000000,15197193.000000,28405172.000000
314719866,49954166378,0,1783270482005854507,2500000,2500000,941776997.000000,0.000000,0.000000,3224.000000,1415680.000000,15250313.000000,28394601.000000
314654631,49954166378,0,1783270482696327683,2500000,2500000,941434781.000000,0.000000,0.000000,3224.000000,1505981.000000,15167139.000000,28337960.000000
314287193,49954166378,0,1783270483403037187,2500000,2500000,940594394.000000,0.000000,0.000000,3224.000000,1457316.000000,15149097.000000,28396071.000000
313065336,49954166378,0,1783270484129254557,2500000,2500000,937065505.000000,0.000000,0.000000,3224.000000,1452198.000000,14981016.000000,28383169.000000
314723536,49954166378,0,1783270484841050444,2500000,2500000,941579072.000000,0.000000,0.000000,3224.000000,1477477.000000,15216159.000000,28404985.000000
312569345,49954166378,0,1783270485593146663,2500000,2500000,935797739.000000,0.000000,0.000000,3224.000000,1489119.000000,14840792.000000,28378530.000000
312517995,49954166378,0,1783270486311128829,2500000,2500000,935572037.000000,0.000000,0.000000,3224.000000,1451438.000000,14880020.000000,28379288.000000
312393873,49954166378,0,1783270487062680218,2500000,2500000,935343751.000000,0.000000,0.000000,3224.000000,1446591.000000,14862747.000000,28385917.000000
314524014,49954166378,0,1783270487796124162,2500000,2500000,941173506.000000,0.000000,0.000000,3224.000000,1434513.000000,15268963.000000,28399192.000000
314788637,49954166378,0,1783270488546113769,2500000,2500000,942157445.000000,0.000000,0.000000,3224.000000,1462382.000000,15185682.000000,28379857.000000
313506003,49954166378,0,1783270489271888757,2500000,2500000,938339170.000000,0.000000,0.000000,3224.000000,1410529.000000,15030197.000000,28367356.000000
316020702,49954166378,0,1783270490017185961,2500000,2500000,945358979.000000,0.000000,0.000000,3224.000000,1461430.000000,15460078.000000,28410587.000000
312597833,49954166378,0,1783270490734421872,2500000,2500000,934027265.000000,1.000000,0.000000,3225.000000,1396466.000000,15015431.000000,28528828.000000
315947419,49954166378,0,1783270491464758124,2500000,2500000,945096189.000000,0.000000,0.000000,3224.000000,1388021.000000,15563462.000000,28415738.000000
315175843,49954166378,0,1783270492199178974,2500000,2500000,942849721.000000,0.000000,0.000000,3224.000000,1474222.000000,15206964.000000,28382572.000000
311641335,49954166378,0,1783270492962522720,2500000,2500000,933180887.000000,0.000000,0.000000,3224.000000,1396241.000000,14813300.000000,28362121.000000
312799070,49954166378,0,1783270493729877913,2500000,2500000,936399270.000000,0.000000,0.000000,3224.000000,1471393.000000,14826477.000000,28359859.000000
314034308,49954166378,0,1783270494540766274,2500000,2500000,940108018.000000,0.000000,0.000000,3224.000000,1355629.000000,15205653.000000,28378275.000000
312215971,49954166378,0,1783270495351827168,2500000,2500000,934942353.000000,0.000000,0.000000,3224.000000,1400864.000000,14866666.000000,28380159.000000
313350226,49954166378,0,1783270496190672035,2500000,2500000,937973669.000000,0.000000,0.000000,3224.000000,1420550.000000,15063802.000000,28375754.000000
313701271,49954166378,0,1783270496972605625,2500000,2500000,938900279.000000,0.000000,0.000000,3224.000000,1465247.000000,15048629.000000,28395745.000000
311836087,49954166378,0,1783270497709815909,2500000,2500000,933955472.000000,0.000000,0.000000,3224.000000,1396879.000000,14863444.000000,28360029.000000
313244621,49954166378,0,1783270498404960134,2500000,2500000,937711510.000000,0.000000,0.000000,3224.000000,1438350.000000,14991857.000000,28373334.000000
311926846,49954166378,0,1783270499142516853,2500000,2500000,934087085.000000,0.000000,0.000000,3224.000000,1391270.000000,14882266.000000,28375113.000000
312906053,49954166378,0,1783270499841572033,2500000,2500000,936586659.000000,0.000000,0.000000,3224.000000,1443761.000000,14864447.000000,28346400.000000
313549474,49954166378,0,1783270500549224851,2500000,2500000,938541317.000000,0.000000,0.000000,3224.000000,1383536.000000,15070265.000000,28382628.000000
306897815,49954166378,0,1783270501246756622,2500000,2500000,920364584.000000,1.000000,0.000000,3225.000000,1232176.000000,15496708.000000,30136327.000000
315668297,49954166378,0,1783270501968709698,2500000,2500000,944670172.000000,0.000000,0.000000,3224.000000,1439229.000000,15429655.000000,28408415.000000
313926957,49954166378,0,1783270502672723103,2500000,2500000,939664764.000000,0.000000,0.000000,3224.000000,1486194.000000,15006534.000000,28375240.000000
312165590,49954166378,0,1783270503379044736,2500000,2500000,934822050.000000,0.000000,0.000000,3224.000000,1459258.000000,14755072.000000,28366061.000000
312275429,49954166378,0,1783270504058143790,2500000,2500000,935110715.000000,0.000000,0.000000,3224.000000,1458067.000000,14803752.000000,28369254.000000
313949506,49954166378,0,1783270504733999601,2500000,2500000,939546703.000000,0.000000,0.000000,3224.000000,1491590.000000,15005286.000000,28374666.000000
316636699,49954166378,0,1783270505408672770,2500000,2500000,947568340.000000,0.000000,0.000000,3224.000000,1468721.000000,15534763.000000,28428867.000000
315288637,49954166378,0,1783270506092414873,2500000,2500000,943746540.000000,0.000000,0.000000,3224.000000,1457925.000000,15348709.000000,28418018.000000
315106030,49954166378,0,1783270506774866448,2500000,2500000,944679353.000000,0.000000,0.000000,3224.000000,1499347.000000,15249866.000000,28345751.000000
314810891,49954166378,0,1783270507455538676,2500000,2500000,942097404.000000,0.000000,0.000000,3224.000000,1434492.000000,15276378.000000,28397824.000000
314798181,49954166378,0,1783270508137252939,2500000,2500000,942029977.000000,0.000000,0.000000,3224.000000,1504925.000000,15137960.000000,28405868.000000
312325511,49954166378,0,1783270508815481646,2500000,2500000,935429852.000000,0.000000,0.000000,3224.000000,1425091.000000,14831898.000000,28349904.000000
314149881,49954166378,0,1783270509493304268,2500000,2500000,940236676.000000,0.000000,0.000000,3224.000000,1522529.000000,15024829.000000,28385827.000000
312658195,49954166378,0,1783270510173764494,2500000,2500000,936118703.000000,0.000000,0.000000,3224.000000,1426435.000000,14879283.000000,28355414.000000
315783172,49954166378,0,1783270510848774590,2500000,2500000,944611337.000000,0.000000,0.000000,3224.000000,1532450.000000,15267599.000000,28392550.000000
303328587,49954166378,0,1783270511529949767,2500000,2500000,912454415.000000,0.000000,0.000000,3224.000000,1167925.000000,15178845.000000,30187356.000000
313651910,49954166378,0,1783270512205699660,2500000,2500000,938711040.000000,0.000000,0.000000,3224.000000,1459943.000000,15010588.000000,28374582.000000
314184673,49954166378,0,1783270512886706214,2500000,2500000,940692950.000000,0.000000,0.000000,3224.000000,1421194.000000,15172738.000000,28386421.000000
313297427,49954166378,0,1783270513568929922,2500000,2500000,937830275.000000,0.000000,0.000000,3224.000000,1501164.000000,14893207.000000,28370982.000000
312528861,49954166378,0,1783270514247599386,2500000,2500000,935869047.000000,0.000000,0.000000,3224.000000,1400654.000000,14924834.000000,28363670.000000
313504991,49954166378,0,1783270514928470559,2500000,2500000,938488758.000000,0.000000,0.000000,3224.000000,1483271.000000,14955992.000000,28360561.000000
314235116,49954166378,0,1783270515607218045,2500000,2500000,940661246.000000,0.000000,0.000000,3224.000000,1447547.000000,15143646.000000,28398360.000000
315673832,49954166378,0,1783270516292781210,2500000,2500000,944571137.000000,0.000000,0.000000,3224.000000,1454190.000000,15385758.000000,28403834.000000
316621856,49954166378,0,1783270516976953824,2500000,2500000,947272385.000000,0.000000,0.000000,3224.000000,1462417.000000,15569928.000000,28414627.000000
314769536,49954166378,0,1783270517644919292,2500000,2500000,941914377.000000,0.000000,0.000000,3224.000000,1457595.000000,15201528.000000,28380349.000000
314984457,49954166378,0,1783270518326871678,2500000,2500000,942675110.000000,0.000000,0.000000,3224.000000,1491757.000000,15218254.000000,28394686.000000
318619016,49954166378,0,1783270519013152169,2500000,2500000,952786713.000000,0.000000,0.000000,3224.000000,1465214.000000,15884206.000000,28441106.000000
313973190,49954166378,0,1783270519694264690,2500000,2500000,939824023.000000,0.000000,0.000000,3224.000000,1432451.000000,15111931.000000,28364334.000000
314814193,49954166378,0,1783270520377225471,2500000,2500000,942071351.000000,0.000000,0.000000,3224.000000,1500778.000000,15186669.000000,28388020.000000
313478794,49954166378,0,1783270521062975198,2500000,2500000,938328487.000000,0.000000,0.000000,3224.000000,1457228.000000,14989187.000000,28362731.000000
304812555,49954166378,0,1783270521757862467,2500000,2500000,914690819.000000,1.000000,0.000000,3225.000000,1158404.000000,15261148.000000,30118047.000000
313944234,49954166378,0,1783270522429859890,2500000,2500000,941024120.000000,0.000000,0.000000,3224.000000,1521672.000000,14966061.000000,28384938.000000
313134911,49954166378,0,1783270523108187350,2500000,2500000,937395615.000000,0.000000,0.000000,3224.000000,1409250.000000,15043361.000000,28371830.000000
314950454,49954166378,0,1783270523786711697,2500000,2500000,942441028.000000,0.000000,0.000000,3224.000000,1508266.000000,15214287.000000,28382686.000000
311952949,49954166378,0,1783270524459007161,2500000,2500000,933836466.000000,0.000000,0.000000,3224.000000,1412208.000000,14807713.000000,28296627.000000
313424567,49954166378,0,1783270525133015015,2500000,2500000,938007847.000000,0.000000,0.000000,3224.000000,1530624.000000,14890244.000000,28380950.000000
312426614,49954166378,0,1783270525816267091,2500000,2500000,935313679.000000,0.000000,0.000000,3224.000000,1432448.000000,14855893.000000,28351863.000000
312679963,49954166378,0,1783270526493046318,2500000,2500000,936106439.000000,0.000000,0.000000,3224.000000,1474377.000000,14842845.000000,28372208.000000
313058309,49954166378,0,1783270527173402098,2500000,2500000,937404662.000000,0.000000,0.000000,3224.000000,1432447.000000,14972284.000000,28376979.000000
316960176,49954166378,0,1783270527853847844,2500000,2500000,947961645.000000,0.000000,0.000000,3224.000000,1518546.000000,15497477.000000,28406429.000000
314715820,49954166378,0,1783270528538218366,2500000,2500000,941859880.000000,0.000000,0.000000,3224.000000,1463525.000000,15201070.000000,28384756.000000
315784819,49954166378,0,1783270529225877468,2500000,2500000,944694968.000000,0.000000,0.000000,3224.000000,1502236.000000,15369190.000000,28404759.000000
313070624,49954166378,0,1783270529907050321,2500000,2500000,937397558.000000,0.000000,0.000000,3224.000000,1424167.000000,14990211.000000,28368539.000000
314388609,49954166378,0,1783270530582824856,2500000,2500000,940875822.000000,0.000000,0.000000,3224.000000,1461360.000000,15125184.000000,28376495.000000
313693934,49954166378,0,1783270531241995923,2500000,2500000,939056061.000000,0.000000,0.000000,3224.000000,1413472.000000,15140475.000000,28381449.000000
307563366,49954166378,0,1783270531924228101,2500000,2500000,921789056.000000,1.000000,0.000000,3225.000000,1240401.000000,15246683.000000,29723747.000000
311497094,49954166378,0,1783270532599818772,2500000,2500000,932961317.000000,0.000000,0.000000,3224.000000,1374811.000000,14835242.000000,28380948.000000
312662744,49954166378,0,1783270533282691588,2500000,2500000,936230908.000000,0.000000,0.000000,3224.000000,1340319.000000,15086619.000000,28366403.000000
312717149,49954166378,0,1783270533962178186,2500000,2500000,936160922.000000,0.000000,0.000000,3224.000000,1369088.000000,14961477.000000,28373672.000000
314302651,49954166378,0,1783270534633513301,2500000,2500000,940836685.000000,0.000000,0.000000,3224.000000,1388064.000000,15241942.000000,28377555.000000
312950537,49954166378,0,1783270535312483767,2500000,2500000,936827560.000000,0.000000,0.000000,3224.000000,1395182.000000,14944679.000000,28358760.000000
312837228,49954166378,0,1783270535994215635,2500000,2500000,936555153.000000,0.000000,0.000000,3224.000000,1376029.000000,15068503.000000,28376602.000000
315024993,49954166378,0,1783270536670688048,2500000,2500000,942916091.000000,0.000000,0.000000,3224.000000,1420139.000000,15391958.000000,28393931.000000
312587977,49954166378,0,1783270537351633478,2500000,2500000,935759875.000000,0.000000,0.000000,3224.000000,1393528.000000,14963408.000000,28364667.000000
314285023,49954166378,0,1783270538025651903,2500000,2500000,940481063.000000,0.000000,0.000000,3224.000000,1402801.000000,15246644.000000,28377633.000000
312840704,49954166378,0,1783270538704502979,2500000,2500000,936754281.000000,0.000000,0.000000,3224.000000,1387300.000000,15038582.000000,28372055.000000
315952431,49954166378,0,1783270539387023151,2500000,2500000,945154447.000000,0.000000,0.000000,3224.000000,1370385.000000,15518212.000000,28384289.000000
313799146,49954166378,0,1783270540067298790,2500000,2500000,939136421.000000,0.000000,0.000000,3224.000000,1413120.000000,15169991.000000,28391054.000000
313168548,49954166378,0,1783270540734764686,2500000,2500000,937439653.000000,0.000000,0.000000,3224.000000,1387064.000000,15040075.000000,28378049.000000
314007364,49954166378,0,1783270541437802669,2500000,2500000,940058633.000000,0.000000,0.000000,3224.000000,1370405.000000,15256183.000000,28390273.000000
307376488,49954166378,0,1783270542159783900,2500000,2500000,920968304.000000,1.000000,0.000000,3225.000000,1328933.000000,15215034.000000,29906656.000000
313446322,49954166378,0,1783270542920084352,2500000,2500000,938383528.000000,0.000000,0.000000,3224.000000,1297905.000000,15198352.000000,28367977.000000
312051950,49954166378,0,1783270543686787689,2500000,2500000,934479698.000000,0.000000,0.000000,3224.000000,1335397.000000,14980683.000000,28383713.000000
313880612,49954166378,0,1783270544519322950,2500000,2500000,939472879.000000,0.000000,0.000000,3224.000000,1331573.000000,15241974.000000,28361986.000000
313101805,49954166378,0,1783270545343731767,2500000,2500000,937390463.000000,0.000000,0.000000,3224.000000,1533765.000000,14876353.000000,28402403.000000
314412099,49954166378,0,1783270546182359905,2500000,2500000,940681744.000000,0.000000,0.000000,3224.000000,1565529.000000,14951715.000000,28377182.000000
312580480,49954166378,0,1783270546988269030,2500000,2500000,936038888.000000,0.000000,0.000000,3224.000000,1359628.000000,15023280.000000,28354727.000000
313454506,49954166378,0,1783270547843841622,2500000,2500000,938413565.000000,0.000000,0.000000,3224.000000,1378228.000000,15154338.000000,28378943.000000
313261224,49954166378,0,1783270548655302875,2500000,2500000,937766346.000000,0.000000,0.000000,3224.000000,1398168.000000,15026055.000000,28383231.000000
316067128,49954166378,0,1783270549475414700,2500000,2500000,945635731.000000,0.000000,0.000000,3224.000000,1446944.000000,15524623.000000,28426738.000000
314201865,49954166378,0,1783270550253399673,2500000,2500000,940630634.000000,0.000000,0.000000,3224.000000,1367164.000000,15249183.000000,28373011.000000
312819202,49954166378,0,1783270551029044252,2500000,2500000,936505510.000000,0.000000,0.000000,3224.000000,1396293.000000,14992620.000000,28363626.000000
311937818,49954166378,0,1783270551805137753,2500000,2500000,934057992.000000,0.000000,0.000000,3224.000000,1367199.000000,14853447.000000,28362222.000000
313597373,49954166378,0,1783270552680749787,2500000,2500000,938644869.000000,0.000000,0.000000,3224.000000,1428921.000000,15064612.000000,28319830.000000
312602195,49954166378,0,1783270553553178092,2500000,2500000,936117427.000000,0.000000,0.000000,3224.000000,1379258.000000,14972089.000000,28378407.000000
314568136,49954166378,0,1783270554404266622,2500000,2500000,941260837.000000,0.000000,0.000000,3224.000000,1423893.000000,15171994.000000,28369194.000000
311630204,49954166378,0,1783270555199662129,2500000,2500000,933259704.000000,0.000000,0.000000,3224.000000,1404017.000000,14743882.000000,28361364.000000
313064901,49954166378,0,1783270555992054383,2500000,2500000,937075264.000000,0.000000,0.000000,3224.000000,1458309.000000,14869585.000000,28354841.000000
312160560,49954166378,0,1783270556753721738,2500000,2500000,934841826.000000,0.000000,0.000000,3224.000000,1390148.000000,14861207.000000,28361516.000000
313559333,49954166378,0,1783270557585277093,2500000,2500000,938828512.000000,0.000000,0.000000,3224.000000,1432786.000000,15078065.000000,28387125.000000
313652028,49954166378,0,1783270558519240912,2500000,2500000,938843471.000000,0.000000,0.000000,3224.000000,1435117.000000,15055517.000000,28378420.000000
313526028,49954166378,0,1783270559508271280,2500000,2500000,938525972.000000,0.000000,0.000000,3224.000000,1437495.000000,15036113.000000,28385472.000000
313570730,49954166378,0,1783270560656515443,2500000,2500000,938910604.000000,0.000000,0.000000,3224.000000,1454452.000000,15014129.000000,28375430.000000
313881935,49954166378,0,1783270561829527178,2500000,2500000,939625748.000000,0.000000,0.000000,3224.000000,1414036.000000,15164929.000000,28383161.000000
312674316,49954166378,0,1783270562877354304,2500000,2500000,936438261.000000,0.000000,0.000000,3224.000000,1400170.000000,15011220.000000,28379024.000000
311700621,49954166378,0,1783270564038353346,2500000,2500000,933329133.000000,0.000000,0.000000,3224.000000,1434369.000000,14727268.000000,28356597.000000
315468433,49954166378,0,1783270565110996340,2500000,2500000,944356146.000000,0.000000,0.000000,3224.000000,1424807.000000,15393467.000000,28399300.000000
313012683,49954166378,0,1783270566323370369,2500000,2500000,937262250.000000,0.000000,0.000000,3224.000000,1439974.000000,14963008.000000,28379679.000000
311976071,49954166378,0,1783270567376733580,2500000,2500000,934331831.000000,0.000000,0.000000,3224.000000,1404754.000000,14814502.000000,28359797.000000
313477757,49954166378,0,1783270568590061012,2500000,2500000,938206113.000000,0.000000,0.000000,3224.000000,1441645.000000,15005716.000000,28374013.000000
315324367,49954166378,0,1783270569860861801,2500000,2500000,943845210.000000,0.000000,0.000000,3224.000000,1456439.000000,15340372.000000,28409999.000000
315150088,49954166378,0,1783270571079433290,2500000,2500000,943229802.000000,0.000000,0.000000,3224.000000,1416739.000000,15348952.000000,28382784.000000
314248470,49954166378,0,1783270572301197185,2500000,2500000,940529426.000000,0.000000,0.000000,3224.000000,1421890.000000,15154827.000000,28380558.000000
314278741,49954166378,0,1783270573458211923,2500000,2500000,940302189.000000,0.000000,0.000000,3224.000000,1454029.000000,15076777.000000,28376082.000000
314607291,49954166378,0,1783270574638855072,2500000,2500000,941654008.000000,0.000000,0.000000,3224.000000,1446375.000000,15199085.000000,28377782.000000
314274259,49954166378,0,1783270575827180214,2500000,2500000,940600830.000000,0.000000,0.000000,3224.000000,1431534.000000,15175152.000000,28379778.000000
312798457,49954166378,0,1783270576987336695,2500000,2500000,936584372.000000,0.000000,0.000000,3224.000000,1418702.000000,14935765.000000,28374205.000000
313241909,49954166378,0,1783270578159942561,2500000,2500000,937637396.000000,0.000000,0.000000,3224.000000,1516497.000000,14880722.000000,28382780.000000
313269329,49954166378,0,1783270579216883417,2500000,2500000,937969617.000000,0.000000,0.000000,3224.000000,1381560.000000,15160188.000000,28333390.000000
313770814,49954166378,0,1783270580225820843,2500000,2500000,939072088.000000,0.000000,0.000000,3224.000000,1526584.000000,14867861.000000,28374397.000000
312710472,49954166378,0,1783270581300257995,2500000,2500000,935976351.000000,0.000000,0.000000,3224.000000,1455790.000000,14826100.000000,28354817.000000
311891163,49954166378,0,1783270582258664445,2500000,2500000,934034981.000000,0.000000,0.000000,3224.000000,1444343.000000,14781056.000000,28361908.000000
313134004,49954166378,0,1783270583191168816,2500000,2500000,937303709.000000,0.000000,0.000000,3224.000000,1449413.000000,14922860.000000,28362133.000000
314165400,49954166378,0,1783270584120222299,2500000,2500000,940406347.000000,0.000000,0.000000,3224.000000,1487258.000000,15137027.000000,28418523.000000
313787358,49954166378,0,1783270584990180594,2500000,2500000,939184980.000000,0.000000,0.000000,3224.000000,1421329.000000,15049283.000000,28380556.000000
314923914,49954166378,0,1783270585837589769,2500000,2500000,942364494.000000,0.000000,0.000000,3224.000000,1450910.000000,15252155.000000,28400143.000000
314710115,49954166378,0,1783270586701770632,2500000,2500000,941964264.000000,0.000000,0.000000,3224.000000,1489280.000000,15203129.000000,28400970.000000
314498728,49954166378,0,1783270587637378714,2500000,2500000,941430141.000000,0.000000,0.000000,3224.000000,1501436.000000,15141587.000000,28400245.000000
315523005,49954166378,0,1783270588609768340,2500000,2500000,944186784.000000,0.000000,0.000000,3224.000000,1430955.000000,15401599.000000,28404985.000000
312059262,49954166378,0,1783270589507187297,2500000,2500000,934384327.000000,0.000000,0.000000,3224.000000,1397225.000000,14853095.000000,28348112.000000
315164179,49954166378,0,1783270590323549854,2500000,2500000,942964978.000000,0.000000,0.000000,3224.000000,1445343.000000,15281688.000000,28376509.000000
312997876,49954166378,0,1783270591164422959,2500000,2500000,937220612.000000,0.000000,0.000000,3224.000000,1379532.000000,15028141.000000,28365944.000000
315479707,49954166378,0,1783270591988614565,2500000,2500000,943823739.000000,0.000000,0.000000,3224.000000,1375798.000000,15455953.000000,28389402.000000
312618461,49954166378,0,1783270592842194665,2500000,2500000,935725251.000000,0.000000,0.000000,3224.000000,1389044.000000,14893021.000000,28363809.000000
314920363,49954166378,0,1783270593619702412,2500000,2500000,942236053.000000,0.000000,0.000000,3224.000000,1406160.000000,15295427.000000,28387162.000000
