duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses
316756377,49954166378,0,1783280441737534258,2500000,2500000,379.955875,0.000000,0.000000,3224.000000,947659563.000000,348824202.000000,87469330.000000,11744935.000000,107060360.000000,28431780.000000,15212354.000000,217996.000000
312970722,49954166378,0,1783280442494411003,2500000,2500000,375.692286,0.000000,0.000000,3224.000000,937025758.000000,348806451.000000,87466691.000000,11751587.000000,107056811.000000,28395667.000000,14445671.000000,231078.000000
313878204,49954166378,0,1783280443230332316,2500000,2500000,376.768269,0.000000,0.000000,3224.000000,939709850.000000,348899624.000000,87485593.000000,11741571.000000,107077057.000000,28346055.000000,14830470.000000,222587.000000
314737693,49954166378,0,1783280443980499384,2500000,2500000,377.578180,0.000000,0.000000,3224.000000,941729562.000000,348858799.000000,87475340.000000,11749071.000000,107067513.000000,28400538.000000,14783627.000000,225444.000000
313002491,49954166378,0,1783280444680854701,2500000,2500000,375.681412,0.000000,0.000000,3224.000000,936997595.000000,348872854.000000,87478244.000000,11756267.000000,107070552.000000,28361631.000000,14626857.000000,225889.000000
313367110,49954166378,0,1783280445392608913,2500000,2500000,376.047170,0.000000,0.000000,3224.000000,937910216.000000,348853584.000000,87474503.000000,11784854.000000,107066478.000000,28321962.000000,14578402.000000,230216.000000
316165646,49954166378,0,1783280446088690027,2500000,2500000,379.151314,0.000000,0.000000,3224.000000,945653946.000000,348766631.000000,87457053.000000,11801813.000000,107047709.000000,28396238.000000,15146289.000000,216058.000000
311832005,49954166378,0,1783280446829028525,2500000,2500000,374.360448,0.000000,0.000000,3224.000000,933702371.000000,348929686.000000,87489783.000000,11748682.000000,107082832.000000,28361519.000000,14326509.000000,226777.000000
314226033,49954166378,0,1783280447533695948,2500000,2500000,377.061206,0.000000,0.000000,3224.000000,940440873.000000,348827011.000000,87469812.000000,11747750.000000,107061006.000000,28390280.000000,14803312.000000,213137.000000
314321511,49954166378,0,1783280448262800376,2500000,2500000,377.171308,0.000000,0.000000,3224.000000,940714848.000000,349073659.000000,87520434.000000,11714993.000000,107114557.000000,28388068.000000,14625989.000000,255986.000000
